"","year","jd","Acartia.spp...unidentified.","Appendicularia","Calanus.finmarchicus","Calanus.helgolandicus","Calanus.I.IV","Calanus.V.VI.unidentified","Centropages.hamatus","Centropages.spp...Unidentified.","Centropages.typicus","Copepod.nauplii","Decapoda.larvae..Total.","Euphausiacea.Total","Evadne.spp.","Fish.eggs..Total.","Fish.larvae","Hyperiidea..Total.","Metridia.lucens","Oithona.spp.","Para.Pseudocalanus.spp.","Podon.spp.","Temora.longicornis"
"10591",1984,1,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10592",1984,2,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10593",1984,3,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10594",1984,4,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10595",1984,5,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10596",1984,6,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10597",1984,7,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10598",1984,8,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10599",1984,9,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10600",1984,10,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10601",1984,11,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10602",1984,12,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10603",1984,13,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10604",1984,14,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10605",1984,15,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10606",1984,16,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10607",1984,17,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10608",1984,18,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10609",1984,19,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10610",1984,20,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10611",1984,21,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
"10612",1984,22,12.670410109052,8.35726622255122,1.63257673617519,3.46922556437227,0,0,0,0,0,0,0,0.315841525329156,0,0.403659083120238,0.0313957064649074,1.35174899731173,0,237.766375739208,61.5580101758364,0,0
