"","year","jd","Acartia.spp...unidentified.","Appendicularia","Calanus.finmarchicus","Calanus.helgolandicus","Calanus.I.IV","Calanus.V.VI.unidentified","Centropages.hamatus","Centropages.spp...Unidentified.","Centropages.typicus","Copepod.nauplii","Decapoda.larvae..Total.","Euphausiacea.Total","Evadne.spp.","Fish.eggs..Total.","Fish.larvae","Hyperiidea..Total.","Metridia.lucens","Oithona.spp.","Para.Pseudocalanus.spp.","Podon.spp.","Temora.longicornis"
"1097",1982,1,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1098",1982,2,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1099",1982,3,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1100",1982,4,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1101",1982,5,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1102",1982,6,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1103",1982,7,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1104",1982,8,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1105",1982,9,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1106",1982,10,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1107",1982,11,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1108",1982,12,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1109",1982,13,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1110",1982,14,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1111",1982,15,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1112",1982,16,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1113",1982,17,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1114",1982,18,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1115",1982,19,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1116",1982,20,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1117",1982,21,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1118",1982,22,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1119",1982,23,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1120",1982,24,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1121",1982,25,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1122",1982,26,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1123",1982,27,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1124",1982,28,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1125",1982,29,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1126",1982,30,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1127",1982,31,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1128",1982,32,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1129",1982,33,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1130",1982,34,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1131",1982,35,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1132",1982,36,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1133",1982,37,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1134",1982,38,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1135",1982,39,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1136",1982,40,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1137",1982,41,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1138",1982,42,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1139",1982,43,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1140",1982,44,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1141",1982,45,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1142",1982,46,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1143",1982,47,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1144",1982,48,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1145",1982,49,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1146",1982,50,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1147",1982,51,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1148",1982,52,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1149",1982,53,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1150",1982,54,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1151",1982,55,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1152",1982,56,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1153",1982,57,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1154",1982,58,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1155",1982,59,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1156",1982,60,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1157",1982,61,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1158",1982,62,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1159",1982,63,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1160",1982,64,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1161",1982,65,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1162",1982,66,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1163",1982,67,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1164",1982,68,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1165",1982,69,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1166",1982,70,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1167",1982,71,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1168",1982,72,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1169",1982,73,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1170",1982,74,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1171",1982,75,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
"1172",1982,76,0,19.0990547661521,0.214537327510201,0,0,0,0,0,0,0,0,5.86053187344939,0,0.313957064649074,2.63723934305223,0.230235180742654,0,0,0,0,0
